sample_name	antibiotics_treatment_end_timestamp	antibiotics_treatment_start_timestamp	birth_timestamp	bis	cage	cage_timestamp	cohort	collection_timestamp	date_of_shipment	death_timestamp	demux_index	description	diseased	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	exposure_to_infections	facility	facs_peripheralblood_bcells	facs_timestamp	genotype	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_height	host_height_units	host_line	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	latitude	location_stool_in_pbs	longitude	mouse_dead	mouse_identification	mouse_number	physical_specimen_location	physical_specimen_remaining	qiita_study_id	sample_type	scientific_name	sex	stool_dna_concentration	stool_dna_concentration_units	stool_dna_location	taxon_id	timepoint_title	timepoint_weeks	weight_stool	weight_stool_pbs	weight_stool_pbs_units	weight_stool_units
11953.L452.tp40	2016-06-15	2016-04-20	2016-02-11	FALSE	#fac090.orange	not provided	ABX	not provided	not provided	2017-02-14	not provided	fecal sample L452	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-06-15	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L452	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	11	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	8 months after treatment	40	not provided	not provided	grams	grams
11953.L452.tp44	2016-06-15	2016-04-20	2016-02-11	FALSE	#fac090.orange	not provided	ABX	not provided	not provided	2017-02-14	not provided	fecal sample L452	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-06-15	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L452	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	11	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	9 months after treatment	44	not provided	not provided	grams	grams
11953.L452.tp52	2016-06-15	2016-04-20	2016-02-11	FALSE	#fac090.orange	not provided	ABX	not provided	not provided	2017-02-14	not provided	fecal sample L452	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-06-15	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L452	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	11	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	11 months after treatment	52	not provided	not provided	grams	grams
11953.L452.tp60	2016-06-15	2016-04-20	2016-02-11	FALSE	#fac090.orange	not provided	ABX	not provided	not provided	2017-02-14	not provided	fecal sample L452	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-06-15	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L452	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	11	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	13 months after treatment	60	not provided	not provided	grams	grams
11953.L452.tp68	2016-06-15	2016-04-20	2016-02-11	FALSE	#fac090.orange	not provided	ABX	not provided	not provided	2017-02-14	not provided	fecal sample L452	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-06-15	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L452	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	11	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	15 months after treatment	68	not provided	not provided	grams	grams
11953.L452.tp8	2016-06-15	2016-04-20	2016-02-11	FALSE	#fac090.orange	2016-06-15	ABX	2016-06-15	2017-01-16	2017-02-14	not provided	fecal sample L452	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-06-15	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	125	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L452	10090	not collected	grams	40.96882	Box1: Rack 2 5C - 41	-5.66388	no	not provided	11	Germany	TRUE	11953	feces	mouse gut metagenome	female	37.3	ng/ul	Box1 - 47	410661	At the end of the antibiotic treatment (8 weeks after treatment initiation)	8	0.195	0.422	grams	grams
11953.L643.tp0	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	2016-06-15	ABX	2016-06-15	2017-01-16	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	SPF	not provided	not provided	Pax5+/-	Spain:Salamanca	86	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	Box1: Rack 2 5C - 43	-5.66388	no	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	96.8	ng/ul	Box1 - 49	410661	Before Antibiotic treatment	0	0.088	0.199	grams	grams
11953.L643.tp12	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	2016-09-14	ABX	2016-09-14	2017-01-16	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	10.3	2016-09-21	Pax5+/-	Spain:Salamanca	177	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	Box2: Rack 5 5D - 17	-5.66388	no	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	99.9	ng/ul	Box2 - 4	410661	1 month after treatment	12	0.172	0.25	grams	grams
11953.L643.tp20	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	not provided	ABX	not provided	not provided	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	69.9	2016-11-25	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	3 months after treatment	20	not provided	not provided	grams	grams
11953.L643.tp28	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	not provided	ABX	not provided	not provided	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	5 months after treatment	28	not provided	not provided	grams	grams
11953.L643.tp36	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	not provided	ABX	not provided	not provided	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	7 months after treatment	36	not provided	not provided	grams	grams
11953.L643.tp4	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	2016-07-13	ABX	2016-07-13	2017-01-16	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	114	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	Box1: Rack 2 5C - 49	-5.66388	no	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	0	ng/ul	Box1 - 55	410661	During Antibiotic treatment (4 weeks after treatment initiation)	4	0.36	0.28	grams	grams
11953.L643.tp40	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	not provided	ABX	not provided	not provided	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	8 months after treatment	40	not provided	not provided	grams	grams
11953.L643.tp44	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	not provided	ABX	not provided	not provided	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	9 months after treatment	44	not provided	not provided	grams	grams
11953.L643.tp52	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	not provided	ABX	not provided	not provided	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	11 months after treatment	52	not provided	not provided	grams	grams
11953.L643.tp60	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	not provided	ABX	not provided	not provided	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	13 months after treatment	60	not provided	not provided	grams	grams
11953.L643.tp68	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	not provided	ABX	not provided	not provided	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	15 months after treatment	68	not provided	not provided	grams	grams
11953.L643.tp8	2016-08-10	2016-06-15	2016-03-21	FALSE	#ffff99.yellow	2016-08-10	ABX	2016-08-10	2017-01-16	2016-11-25	not provided	fecal sample L643	pB-ALL	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-08-10	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	142	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L643	10090	not collected	grams	40.96882	Box1: Rack 2 5C - 66	-5.66388	no	not provided	13	Germany	TRUE	11953	feces	mouse gut metagenome	female	55.3	ng/ul	Box1 - 72	410661	At the end of the antibiotic treatment (8 weeks after treatment initiation)	8	0.251	0.227	grams	grams
11953.L644.tp0	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	2016-07-13	ABX	2016-07-13	2017-01-16	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	SPF	not provided	not provided	Pax5+/-	Spain:Salamanca	114	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	Box1: Rack 2 5C - 55	-5.66388	no	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	98.8	ng/ul	Box1 - 61	410661	Before Antibiotic treatment	0	0.226	0.188	grams	grams
11953.L644.tp12	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	2016-10-04	ABX	2016-10-04	2017-01-16	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	CF	19.4	2016-10-11	Pax5+/-	Spain:Salamanca	197	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	Box2: Rack 5 5D - 27	-5.66388	no	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	113.7	ng/ul	Box2 - 14	410661	1 month after treatment	12	0.217	0.186	grams	grams
11953.L644.tp20	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	2016-12-07	ABX	2016-12-07	2017-01-16	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	CF	27.1	2016-12-05	Pax5+/-	Spain:Salamanca	261	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	Box2: Rack 5 5D - 54	-5.66388	no	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	92.7	ng/ul	Box2 - 45	410661	3 months after treatment	20	0.165	0.203	grams	grams
11953.L644.tp28	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	2017-02-01	ABX	2017-02-01	2018-05-07	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	CF	9.49	2017-02-06	Pax5+/-	Spain:Salamanca	317	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	Box3: Rack 5 5D - 13	-5.66388	no	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	316.6	ng/ul	Box3 - 13	410661	5 months after treatment	28	0.279	0.242	grams	grams
11953.L644.tp36	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	2017-04-05	ABX	2017-04-05	2018-05-07	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	CF	10.3	2017-04-04	Pax5+/-	Spain:Salamanca	380	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	Box3: Rack 5 5D - 32	-5.66388	no	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	67.34	ng/ul	Box3 - 31	410661	7 months after treatment	36	0.193	0.17	grams	grams
11953.L644.tp4	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	2016-08-10	ABX	2016-08-10	2017-01-16	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	142	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	Box1: Rack 2 5C - 72	-5.66388	no	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	21.4	ng/ul	Box1 - 78	410661	During Antibiotic treatment (4 weeks after treatment initiation)	4	0.101	0.169	grams	grams
11953.L644.tp40	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	2017-06-05	ABX	2017-06-05	2018-05-07	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	CF	13.1	2017-06-07	Pax5+/-	Spain:Salamanca	441	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	Box3: Rack 5 5D - 46	-5.66388	no	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	84.6	ng/ul	Box3 - 45	410661	8 months after treatment	40	0.23	0.08	grams	grams
11953.L644.tp44	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	not provided	ABX	not provided	not provided	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	9 months after treatment	44	not provided	not provided	grams	grams
11953.L644.tp52	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	not provided	ABX	not provided	not provided	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	11 months after treatment	52	not provided	not provided	grams	grams
11953.L644.tp60	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	not provided	ABX	not provided	not provided	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	13 months after treatment	60	not provided	not provided	grams	grams
11953.L644.tp68	2016-09-07	2016-07-13	2016-03-21	FALSE	#ff99ff.magenta	not provided	ABX	not provided	not provided	2017-07-12	not provided	fecal sample L644	no	802	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	2016-09-07	CF	not provided	not provided	Pax5+/-	Spain:Salamanca	not provided	days	UBERON:feces	UBERON:feces	UBERON:feces	mouse	not collected	cm	not provided	Mus musculus	L644	10090	not collected	grams	40.96882	not provided	-5.66388	yes	not provided	19	Germany	TRUE	11953	feces	mouse gut metagenome	female	not provided	ng/ul	not provided	410661	15 months after treatment	68	not provided	not provided	grams	grams
